#EXPORTTYPE:                 ;DATA ALL
#FILE:                       ;PMMA_DE_6mm_30Kmin_05.ngb-ds3
#FORMAT:                     ;NETZSCH5
#FTYPE:                      ;ANSI
#IDENTITY:                   ;PMMA_DE_600_30Kmin
#DECIMAL:                    ;POINT
#SEPARATOR:                  ;SEMICOLON
#MTYPE:                      ;DSC
#INSTRUMENT:                 ;NETZSCH STA 449F3
#PROJECT:                    ;
#DATE/TIME:                  ;13.02.2025 1:54:33 (UTC+1)
#CORR. FILE:                 ;Correction for method PMMA_30Kmin_correct
#TEMPCAL:                    ;06-01-2021 09:50
#SENSITIVITY:                ;06-01-2021 10:22
#LABORATORY:                 ;TUPO
#OPERATOR:                   ;
#REMARK:                     ;PMMA_DE_600_30Kmin powder
#SAMPLE:                     ;PMMA_DE_600_30Kmin
#SAMPLE MASS /mg:            ;8.5613
#MATERIAL:                   ;
#REFERENCE:                  ;-----
#REFERENCE MASS /mg:         ;0
#TYPE OF CRUCIBLE:           ;Al2O3 85 �l, open
#SAMPLE CRUCIBLE MASS /mg:   ;134.8350
#REFERENCE CRUCIBLE MASS /mg:;132.95
#DSC RANGE /�V:              ;5000
#TG RANGE /mg:               ;35000
#TAU-R:                      ;---
#CORR. CODE:                 ;020
#EXO:                        ;-1
#RANGE:                      ;30�C/30.0(K/min)/700�C
#SEGMENT:                    ;S2/3
#SEG. 2:                     ;30�C/30.0(K/min)/700�C

##Temp./�C;Time/min;DSC/(mW/mg);Mass/%;Gas Flow(purge2)/(ml/min);Gas Flow(protective)/(ml/min);Sensit./(uV/mW)
182.64900;14.96667;      0.33147; 98.52183;50.00000;20.00000;5.08313
182.83400;14.97333;      0.33303; 98.51003;50.00000;20.00000;5.08235
183.02100;14.98000;      0.33468; 98.48258;50.00000;20.00000;5.08157
183.20500;14.98667;      0.33611; 98.47733;50.00000;20.00000;5.08080
183.39301;14.99333;      0.33758; 98.45771;50.00000;20.00000;5.08002
183.58099;15.00000;      0.33915; 98.44474;50.00000;20.00000;5.07923
183.76601;15.00667;      0.34065; 98.41729;50.00000;20.00000;5.07846
183.95399;15.01333;      0.34234; 98.40421;50.00000;20.00000;5.07767
184.13901;15.02000;      0.34392; 98.37945;50.00000;20.00000;5.07690
184.32700;15.02667;      0.34543; 98.37290;50.00000;20.00000;5.07611
184.50800;15.03333;      0.34681; 98.34546;50.00000;20.00000;5.07535
184.69800;15.04000;      0.34819; 98.32980;50.00000;20.00000;5.07456
184.88200;15.04667;      0.34957; 98.29838;50.00000;20.00000;5.07379
185.06700;15.05333;      0.35103; 98.28402;50.00000;20.00000;5.07301
185.25301;15.06000;      0.35267; 98.25797;50.00000;20.00000;5.07223
185.43900;15.06667;      0.35416; 98.25143;50.00000;20.00000;5.07146
185.62601;15.07333;      0.35564; 98.22655;50.00000;20.00000;5.07067
185.81200;15.08000;      0.35712; 98.21358;50.00000;20.00000;5.06990
185.99899;15.08667;      0.35863; 98.18356;50.00000;20.00000;5.06911
186.18300;15.09333;      0.36006; 98.16920;50.00000;20.00000;5.06834
186.36800;15.10000;      0.36147; 98.13778;50.00000;20.00000;5.06757
186.55499;15.10667;      0.36284; 98.13124;50.00000;20.00000;5.06679
186.74100;15.11333;      0.36424; 98.10776;50.00000;20.00000;5.06601
186.92599;15.12000;      0.36565; 98.09211;50.00000;20.00000;5.06524
187.11200;15.12667;      0.36704; 98.06080;50.00000;20.00000;5.06446
187.29700;15.13333;      0.36833; 98.04503;50.00000;20.00000;5.06368
187.48399;15.14000;      0.36970; 98.01373;50.00000;20.00000;5.06290
187.66800;15.14667;      0.37117; 98.00065;50.00000;20.00000;5.06213
187.85300;15.15333;      0.37249; 97.97063;50.00000;20.00000;5.06136
188.03799;15.16000;      0.37373; 97.95755;50.00000;20.00000;5.06059
188.22701;15.16667;      0.37490; 97.93535;50.00000;20.00000;5.05979
188.41100;15.17333;      0.37619; 97.92764;50.00000;20.00000;5.05902
188.59399;15.18000;      0.37744; 97.89506;50.00000;20.00000;5.05826
188.77901;15.18667;      0.37866; 97.87929;50.00000;20.00000;5.05749
188.96500;15.19333;      0.37973; 97.84541;50.00000;20.00000;5.05671
189.15199;15.20000;      0.38074; 97.82976;50.00000;20.00000;5.05593
189.33900;15.20667;      0.38194; 97.79834;50.00000;20.00000;5.05514
189.52200;15.21333;      0.38315; 97.78397;50.00000;20.00000;5.05438
189.70599;15.22000;      0.38426; 97.75395;50.00000;20.00000;5.05361
189.89200;15.22667;      0.38529; 97.74087;50.00000;20.00000;5.05283
190.07800;15.23333;      0.38636; 97.71085;50.00000;20.00000;5.05205
190.26199;15.24000;      0.38716; 97.69649;50.00000;20.00000;5.05128
190.45000;15.24667;      0.38812; 97.66647;50.00000;20.00000;5.05050
190.63699;15.25333;      0.38911; 97.65082;50.00000;20.00000;5.04971
190.82100;15.26000;      0.39005; 97.61554;50.00000;20.00000;5.04894
191.00700;15.26667;      0.39114; 97.59989;50.00000;20.00000;5.04817
191.19299;15.27333;      0.39208; 97.56461;50.00000;20.00000;5.04739
191.37601;15.28000;      0.39301; 97.54896;50.00000;20.00000;5.04662
191.56100;15.28667;      0.39382; 97.51369;50.00000;20.00000;5.04585
191.75101;15.29333;      0.39454; 97.49803;50.00000;20.00000;5.04506
191.93401;15.30000;      0.39534; 97.46545;50.00000;20.00000;5.04429
192.11800;15.30667;      0.39609; 97.45108;50.00000;20.00000;5.04352
192.30600;15.31333;      0.39667; 97.42106;50.00000;20.00000;5.04273
192.49100;15.32000;      0.39736; 97.40669;50.00000;20.00000;5.04196
192.67300;15.32667;      0.39801; 97.37656;50.00000;20.00000;5.04120
192.86301;15.33333;      0.39853; 97.36091;50.00000;20.00000;5.04040
193.04601;15.34000;      0.39907; 97.32703;50.00000;20.00000;5.03964
193.23199;15.34667;      0.39957; 97.31909;50.00000;20.00000;5.03886
193.42101;15.35333;      0.40008; 97.29176;50.00000;20.00000;5.03807
193.60400;15.36000;      0.40051; 97.27599;50.00000;20.00000;5.03731
193.78999;15.36667;      0.40089; 97.24083;50.00000;20.00000;5.03653
193.97800;15.37333;      0.40122; 97.22378;50.00000;20.00000;5.03574
194.16200;15.38000;      0.40156; 97.18850;50.00000;20.00000;5.03497
194.34801;15.38667;      0.40175; 97.17285;50.00000;20.00000;5.03420
194.53500;15.39333;      0.40206; 97.13898;50.00000;20.00000;5.03341
194.72099;15.40000;      0.40228; 97.13243;50.00000;20.00000;5.03264
194.90300;15.40667;      0.40237; 97.10884;50.00000;20.00000;5.03187
195.09200;15.41333;      0.40260; 97.09587;50.00000;20.00000;5.03108
195.27800;15.42000;      0.40277; 97.06714;50.00000;20.00000;5.03031
195.46500;15.42667;      0.40272; 97.05406;50.00000;20.00000;5.02952
195.65100;15.43333;      0.40252; 97.02532;50.00000;20.00000;5.02875
195.83600;15.44000;      0.40235; 97.01096;50.00000;20.00000;5.02797
196.02400;15.44667;      0.40206; 96.98094;50.00000;20.00000;5.02719
196.20700;15.45333;      0.40207; 96.96529;50.00000;20.00000;5.02642
196.39500;15.46000;      0.40190; 96.93001;50.00000;20.00000;5.02564
196.58200;15.46667;      0.40168; 96.91307;50.00000;20.00000;5.02485
196.76700;15.47333;      0.40142; 96.87780;50.00000;20.00000;5.02408
196.95399;15.48000;      0.40090; 96.86075;50.00000;20.00000;5.02330
197.14101;15.48667;      0.40055; 96.82559;50.00000;20.00000;5.02252
197.32700;15.49333;      0.40015; 96.80982;50.00000;20.00000;5.02174
197.51500;15.50000;      0.39970; 96.77595;50.00000;20.00000;5.02095
197.70200;15.50667;      0.39923; 96.76029;50.00000;20.00000;5.02017
197.89000;15.51333;      0.39856; 96.72887;50.00000;20.00000;5.01939
198.07600;15.52000;      0.39784; 96.71579;50.00000;20.00000;5.01861
198.26300;15.52667;      0.39721; 96.68717;50.00000;20.00000;5.01783
198.45100;15.53333;      0.39649; 96.67409;50.00000;20.00000;5.01704
198.63499;15.54000;      0.39576; 96.64536;50.00000;20.00000;5.01627
198.82300;15.54667;      0.39468; 96.63356;50.00000;20.00000;5.01549
199.01100;15.55333;      0.39400; 96.60611;50.00000;20.00000;5.01470
199.19800;15.56000;      0.39308; 96.59315;50.00000;20.00000;5.01392
199.38300;15.56667;      0.39211; 96.56441;50.00000;20.00000;5.01315
199.57201;15.57333;      0.39110; 96.55261;50.00000;20.00000;5.01236
199.75900;15.58000;      0.39019; 96.52517;50.00000;20.00000;5.01157
199.94701;15.58667;      0.38899; 96.51594;50.00000;20.00000;5.01079
200.13400;15.59333;      0.38786; 96.49129;50.00000;20.00000;5.01001
200.32100;15.60000;      0.38667; 96.47692;50.00000;20.00000;5.00923
200.51100;15.60667;      0.38542; 96.44679;50.00000;20.00000;5.00843
200.69800;15.61333;      0.38412; 96.43382;50.00000;20.00000;5.00765
200.88699;15.62000;      0.38278; 96.40509;50.00000;20.00000;5.00686
201.07300;15.62667;      0.38131; 96.39201;50.00000;20.00000;5.00608
201.26199;15.63333;      0.37983; 96.36327;50.00000;20.00000;5.00529
201.45000;15.64000;      0.37843; 96.35148;50.00000;20.00000;5.00451
201.63699;15.64667;      0.37696; 96.32543;50.00000;20.00000;5.00373
201.82600;15.65333;      0.37538; 96.31492;50.00000;20.00000;5.00294
202.01500;15.66000;      0.37371; 96.29144;50.00000;20.00000;5.00215
202.20200;15.66667;      0.37195; 96.28104;50.00000;20.00000;5.00137
202.39101;15.67333;      0.37032; 96.25885;50.00000;20.00000;5.00058
202.58000;15.68000;      0.36865; 96.25231;50.00000;20.00000;4.99979
202.76801;15.68667;      0.36693; 96.23666;50.00000;20.00000;4.99900
202.95399;15.69333;      0.36504; 96.22229;50.00000;20.00000;4.99822
203.14400;15.70000;      0.36299; 96.20524;50.00000;20.00000;4.99743
203.33400;15.70667;      0.36116; 96.17779;50.00000;20.00000;4.99664
203.52400;15.71333;      0.35929; 96.17136;50.00000;20.00000;4.99584
203.71001;15.72000;      0.35721; 96.14777;50.00000;20.00000;4.99507
203.89900;15.72667;      0.35517; 96.13340;50.00000;20.00000;4.99428
204.08800;15.73333;      0.35314; 96.11775;50.00000;20.00000;4.99349
204.27699;15.74000;      0.35100; 96.09299;50.00000;20.00000;4.99270
204.46600;15.74667;      0.34883; 96.08773;50.00000;20.00000;4.99191
204.65700;15.75333;      0.34665; 96.06951;50.00000;20.00000;4.99111
204.84700;15.76000;      0.34460; 96.05771;50.00000;20.00000;4.99032
205.03600;15.76667;      0.34237; 96.04463;50.00000;20.00000;4.98953
205.22400;15.77333;      0.34015; 96.02244;50.00000;20.00000;4.98874
205.41299;15.78000;      0.33788; 96.01718;50.00000;20.00000;4.98795
205.60400;15.78667;      0.33553; 95.99767;50.00000;20.00000;4.98715
205.79401;15.79333;      0.33315; 95.98459;50.00000;20.00000;4.98636
205.98300;15.80000;      0.33081; 95.96894;50.00000;20.00000;4.98557
206.17500;15.80667;      0.32832; 95.94406;50.00000;20.00000;4.98477
206.36501;15.81333;      0.32589; 95.93892;50.00000;20.00000;4.98398
206.55499;15.82000;      0.32345; 95.92058;50.00000;20.00000;4.98318
206.74600;15.82667;      0.32102; 95.90890;50.00000;20.00000;4.98239
206.93401;15.83333;      0.31858; 95.89582;50.00000;20.00000;4.98160
207.12601;15.84000;      0.31617; 95.87620;50.00000;20.00000;4.98080
207.31500;15.84667;      0.31364; 95.87234;50.00000;20.00000;4.98001
207.50700;15.85333;      0.31111; 95.86440;50.00000;20.00000;4.97921
207.69800;15.86000;      0.30880; 95.85400;50.00000;20.00000;4.97841
207.88800;15.86667;      0.30636; 95.84361;50.00000;20.00000;4.97762
208.07899;15.87333;      0.30383; 95.82398;50.00000;20.00000;4.97682
208.27000;15.88000;      0.30117; 95.81873;50.00000;20.00000;4.97602
208.46100;15.88667;      0.29837; 95.80308;50.00000;20.00000;4.97522
208.65199;15.89333;      0.29579; 95.79397;50.00000;20.00000;4.97443
208.84200;15.90000;      0.29336; 95.78474;50.00000;20.00000;4.97363
209.03400;15.90667;      0.29096; 95.77037;50.00000;20.00000;4.97283
209.22600;15.91333;      0.28844; 95.76652;50.00000;20.00000;4.97203
209.41701;15.92000;      0.28599; 95.75472;50.00000;20.00000;4.97123
209.60699;15.92667;      0.28335; 95.74689;50.00000;20.00000;4.97044
209.80099;15.93333;      0.28087; 95.74175;50.00000;20.00000;4.96963
209.99200;15.94000;      0.27842; 95.72867;50.00000;20.00000;4.96883
210.18401;15.94667;      0.27599; 95.72085;50.00000;20.00000;4.96803
210.37601;15.95333;      0.27350; 95.71687;50.00000;20.00000;4.96723
210.56700;15.96000;      0.27105; 95.70648;50.00000;20.00000;4.96643
210.75999;15.96667;      0.26857; 95.69994;50.00000;20.00000;4.96563
210.95100;15.97333;      0.26615; 95.69597;50.00000;20.00000;4.96483
211.14400;15.98000;      0.26366; 95.68429;50.00000;20.00000;4.96403
211.33900;15.98667;      0.26116; 95.67646;50.00000;20.00000;4.96321
211.53000;15.99333;      0.25867; 95.67249;50.00000;20.00000;4.96242
211.72099;16.00000;      0.25619; 95.66338;50.00000;20.00000;4.96162
211.91299;16.00667;      0.25383; 95.65684;50.00000;20.00000;4.96082
212.10800;16.01333;      0.25164; 95.65158;50.00000;20.00000;4.96000
212.29900;16.02000;      0.24929; 95.63721;50.00000;20.00000;4.95921
212.49300;16.02667;      0.24702; 95.62939;50.00000;20.00000;4.95840
212.68201;16.03333;      0.24475; 95.62553;50.00000;20.00000;4.95761
212.87801;16.04000;      0.24246; 95.61373;50.00000;20.00000;4.95679
213.06900;16.04667;      0.24018; 95.60591;50.00000;20.00000;4.95599
213.26401;16.05333;      0.23793; 95.60065;50.00000;20.00000;4.95518
213.45700;16.06000;      0.23569; 95.58757;50.00000;20.00000;4.95438
213.65199;16.06667;      0.23349; 95.57974;50.00000;20.00000;4.95356
213.84399;16.07333;      0.23117; 95.57974;50.00000;20.00000;4.95276
214.03700;16.08000;      0.22894; 95.57063;50.00000;20.00000;4.95196
214.23300;16.08667;      0.22684; 95.56024;50.00000;20.00000;4.95114
214.42400;16.09333;      0.22468; 95.56024;50.00000;20.00000;4.95034
214.61900;16.10000;      0.22263; 95.56024;50.00000;20.00000;4.94953
214.81200;16.10667;      0.22058; 95.55627;50.00000;20.00000;4.94872
215.00800;16.11333;      0.21858; 95.54587;50.00000;20.00000;4.94791
215.20100;16.12000;      0.21651; 95.54061;50.00000;20.00000;4.94710
215.39500;16.12667;      0.21451; 95.54061;50.00000;20.00000;4.94629
215.58900;16.13333;      0.21243; 95.53664;50.00000;20.00000;4.94548
215.78300;16.14000;      0.21050; 95.52496;50.00000;20.00000;4.94468
215.97701;16.14667;      0.20848; 95.51714;50.00000;20.00000;4.94387
216.17101;16.15333;      0.20651; 95.51714;50.00000;20.00000;4.94306
216.36501;16.16000;      0.20489; 95.50791;50.00000;20.00000;4.94225
216.56200;16.16667;      0.20310; 95.49623;50.00000;20.00000;4.94143
216.75500;16.17333;      0.20142; 95.49623;50.00000;20.00000;4.94062
216.95100;16.18000;      0.19951; 95.49623;50.00000;20.00000;4.93981
217.14700;16.18667;      0.19775; 95.49226;50.00000;20.00000;4.93899
217.33800;16.19333;      0.19598; 95.48443;50.00000;20.00000;4.93819
217.53400;16.20000;      0.19415; 95.48058;50.00000;20.00000;4.93738
217.73100;16.20667;      0.19242; 95.48058;50.00000;20.00000;4.93655
217.92599;16.21333;      0.19077; 95.48058;50.00000;20.00000;4.93574
218.12100;16.22000;      0.18927; 95.47275;50.00000;20.00000;4.93493
218.31599;16.22667;      0.18758; 95.46224;50.00000;20.00000;4.93412
218.50999;16.23333;      0.18586; 95.46224;50.00000;20.00000;4.93331
218.70900;16.24000;      0.18428; 95.45838;50.00000;20.00000;4.93248
218.90199;16.24667;      0.18281; 95.44916;50.00000;20.00000;4.93168
219.09801;16.25333;      0.18136; 95.44402;50.00000;20.00000;4.93086
219.29500;16.26000;      0.17982; 95.44402;50.00000;20.00000;4.93004
219.49001;16.26667;      0.17842; 95.43479;50.00000;20.00000;4.92923
219.68500;16.27333;      0.17708; 95.42311;50.00000;20.00000;4.92841
219.88400;16.28000;      0.17571; 95.42311;50.00000;20.00000;4.92758
220.07700;16.28667;      0.17419; 95.41914;50.00000;20.00000;4.92678
220.27400;16.29333;      0.17273; 95.40874;50.00000;20.00000;4.92596
220.46899;16.30000;      0.17135; 95.40220;50.00000;20.00000;4.92515
220.66800;16.30667;      0.17008; 95.39835;50.00000;20.00000;4.92432
220.86301;16.31333;      0.16887; 95.38258;50.00000;20.00000;4.92351
221.05701;16.32000;      0.16758; 95.37207;50.00000;20.00000;4.92270
221.25301;16.32667;      0.16628; 95.37207;50.00000;20.00000;4.92188
221.45100;16.33333;      0.16488; 95.37207;50.00000;20.00000;4.92106
221.64999;16.34000;      0.16362; 95.37207;50.00000;20.00000;4.92023
221.84500;16.34667;      0.16240; 95.37207;50.00000;20.00000;4.91942
222.04201;16.35333;      0.16123; 95.36424;50.00000;20.00000;4.91860
222.23801;16.36000;      0.15999; 95.35513;50.00000;20.00000;4.91778
222.43401;16.36667;      0.15878; 95.35513;50.00000;20.00000;4.91696
222.63300;16.37333;      0.15752; 95.35513;50.00000;20.00000;4.91613
222.83200;16.38000;      0.15646; 95.35127;50.00000;20.00000;4.91531
223.02800;16.38667;      0.15536; 95.34205;50.00000;20.00000;4.91449
223.22400;16.39333;      0.15416; 95.33691;50.00000;20.00000;4.91367
223.42300;16.40000;      0.15299; 95.33691;50.00000;20.00000;4.91285
223.61900;16.40667;      0.15183; 95.32896;50.00000;20.00000;4.91203
223.81700;16.41333;      0.15073; 95.31857;50.00000;20.00000;4.91121
224.01500;16.42000;      0.14961; 95.31857;50.00000;20.00000;4.91038
224.21300;16.42667;      0.14851; 95.31857;50.00000;20.00000;4.90956
224.41100;16.43333;      0.14740; 95.30946;50.00000;20.00000;4.90873
224.60800;16.44000;      0.14642; 95.29895;50.00000;20.00000;4.90791
224.80600;16.44667;      0.14539; 95.29895;50.00000;20.00000;4.90709
225.00400;16.45333;      0.14424; 95.29895;50.00000;20.00000;4.90627
225.20200;16.46000;      0.14335; 95.29895;50.00000;20.00000;4.90544
225.39900;16.46667;      0.14236; 95.29112;50.00000;20.00000;4.90462
225.59801;16.47333;      0.14129; 95.28072;50.00000;20.00000;4.90379
225.79500;16.48000;      0.14028; 95.28072;50.00000;20.00000;4.90298
225.99300;16.48667;      0.13921; 95.28072;50.00000;20.00000;4.90215
226.19299;16.49333;      0.13813; 95.28072;50.00000;20.00000;4.90132
226.39000;16.50000;      0.13721; 95.27161;50.00000;20.00000;4.90050
226.58701;16.50667;      0.13626; 95.25982;50.00000;20.00000;4.89968
226.78400;16.51333;      0.13523; 95.25982;50.00000;20.00000;4.89886
226.98500;16.52000;      0.13435; 95.25982;50.00000;20.00000;4.89802
227.18401;16.52667;      0.13337; 95.25070;50.00000;20.00000;4.89720
227.38200;16.53333;      0.13239; 95.23891;50.00000;20.00000;4.89637
227.57899;16.54000;      0.13137; 95.23505;50.00000;20.00000;4.89555
227.77800;16.54667;      0.13045; 95.23505;50.00000;20.00000;4.89473
227.97701;16.55333;      0.12965; 95.23120;50.00000;20.00000;4.89390
228.17599;16.56000;      0.12885; 95.22197;50.00000;20.00000;4.89307
228.37399;16.56667;      0.12796; 95.21683;50.00000;20.00000;4.89225
228.57401;16.57333;      0.12695; 95.21683;50.00000;20.00000;4.89142
228.77200;16.58000;      0.12597; 95.21286;50.00000;20.00000;4.89059
228.97099;16.58667;      0.12493; 95.20375;50.00000;20.00000;4.88977
229.17101;16.59333;      0.12404; 95.19849;50.00000;20.00000;4.88894
229.36900;16.60000;      0.12324; 95.19849;50.00000;20.00000;4.88811
229.56799;16.60667;      0.12239; 95.19067;50.00000;20.00000;4.88729
229.76700;16.61333;      0.12159; 95.18027;50.00000;20.00000;4.88646
229.96700;16.62000;      0.12077; 95.18027;50.00000;20.00000;4.88563
230.16701;16.62667;      0.11988; 95.18027;50.00000;20.00000;4.88480
230.36600;16.63333;      0.11893; 95.17245;50.00000;20.00000;4.88397
230.56300;16.64000;      0.11804; 95.16322;50.00000;20.00000;4.88315
230.76500;16.64667;      0.11716; 95.16322;50.00000;20.00000;4.88231
230.96400;16.65333;      0.11642; 95.16322;50.00000;20.00000;4.88148
231.16200;16.66000;      0.11556; 95.16322;50.00000;20.00000;4.88066
231.36501;16.66667;      0.11478; 95.15411;50.00000;20.00000;4.87982
231.56200;16.67333;      0.11386; 95.14371;50.00000;20.00000;4.87900
231.76199;16.68000;      0.11306; 95.14371;50.00000;20.00000;4.87817
231.96201;16.68667;      0.11228; 95.14371;50.00000;20.00000;4.87734
232.16100;16.69333;      0.11138; 95.13974;50.00000;20.00000;4.87651
232.36301;16.70000;      0.11047; 95.13063;50.00000;20.00000;4.87567
232.56300;16.70667;      0.10961; 95.12537;50.00000;20.00000;4.87484
232.76100;16.71333;      0.10879; 95.12140;50.00000;20.00000;4.87402
232.96001;16.72000;      0.10798; 95.11358;50.00000;20.00000;4.87319
233.16000;16.72667;      0.10714; 95.10972;50.00000;20.00000;4.87236
233.36200;16.73333;      0.10634; 95.10189;50.00000;20.00000;4.87153
233.56200;16.74000;      0.10555; 95.09278;50.00000;20.00000;4.87069
233.76199;16.74667;      0.10471; 95.09278;50.00000;20.00000;4.86986
233.96201;16.75333;      0.10383; 95.09278;50.00000;20.00000;4.86903
234.16000;16.76000;      0.10290; 95.08881;50.00000;20.00000;4.86821
234.36301;16.76667;      0.10198; 95.07970;50.00000;20.00000;4.86737
234.56300;16.77333;      0.10114; 95.07445;50.00000;20.00000;4.86654
234.76300;16.78000;      0.10033; 95.07445;50.00000;20.00000;4.86571
234.96201;16.78667; 9.946708e-02; 95.06662;50.00000;20.00000;4.86488
235.16499;16.79333; 9.878810e-02; 95.05494;50.00000;20.00000;4.86404
235.36501;16.80000; 9.799869e-02; 95.05494;50.00000;20.00000;4.86321
235.56300;16.80667; 9.686062e-02; 95.05097;50.00000;20.00000;4.86239
235.76601;16.81333; 9.592421e-02; 95.04057;50.00000;20.00000;4.86155
235.96600;16.82000; 9.511556e-02; 95.03403;50.00000;20.00000;4.86072
236.16600;16.82667; 9.430664e-02; 95.03403;50.00000;20.00000;4.85989
236.36800;16.83333; 9.346092e-02; 95.03006;50.00000;20.00000;4.85905
236.56700;16.84000; 9.270639e-02; 95.01966;50.00000;20.00000;4.85822
236.76900;16.84667; 9.176837e-02; 95.01441;50.00000;20.00000;4.85739
236.97099;16.85333; 9.086673e-02; 95.01441;50.00000;20.00000;4.85655
237.16901;16.86000; 8.996446e-02; 95.01044;50.00000;20.00000;4.85573
237.37000;16.86667; 8.911719e-02; 95.00133;50.00000;20.00000;4.85489
237.57201;16.87333; 8.837985e-02; 94.99607;50.00000;20.00000;4.85406
237.77200;16.88000; 8.756866e-02; 94.99607;50.00000;20.00000;4.85323
237.97400;16.88667; 8.670225e-02; 94.99607;50.00000;20.00000;4.85239
238.17400;16.89333; 8.581702e-02; 94.99221;50.00000;20.00000;4.85156
238.37601;16.90000; 8.491326e-02; 94.98439;50.00000;20.00000;4.85072
238.57700;16.90667; 8.391724e-02; 94.97913;50.00000;20.00000;4.84989
238.77800;16.91333; 8.299439e-02; 94.97913;50.00000;20.00000;4.84906
238.97900;16.92000; 8.199769e-02; 94.97913;50.00000;20.00000;4.84822
239.18100;16.92667; 8.105588e-02; 94.97913;50.00000;20.00000;4.84739
239.38000;16.93333; 8.024224e-02; 94.97131;50.00000;20.00000;4.84656
239.58299;16.94000; 7.944699e-02; 94.96220;50.00000;20.00000;4.84572
239.78200;16.94667; 7.870637e-02; 94.96220;50.00000;20.00000;4.84490
239.98399;16.95333; 7.765296e-02; 94.96220;50.00000;20.00000;4.84406
240.18401;16.96000; 7.665425e-02; 94.96208;50.00000;20.00000;4.84323
240.38600;16.96667; 7.580255e-02; 94.95822;50.00000;20.00000;4.84239
240.58701;16.97333; 7.507934e-02; 94.95297;50.00000;20.00000;4.84156
240.78999;16.98000; 7.433758e-02; 94.95297;50.00000;20.00000;4.84072
240.99200;16.98667; 7.352187e-02; 94.95297;50.00000;20.00000;4.83988
241.19299;16.99333; 7.268738e-02; 94.94911;50.00000;20.00000;4.83905
241.39400;17.00000; 7.181578e-02; 94.93872;50.00000;20.00000;4.83822
241.59700;17.00667; 7.088873e-02; 94.93346;50.00000;20.00000;4.83738
241.79500;17.01333; 6.990578e-02; 94.93346;50.00000;20.00000;4.83656
241.99699;17.02000; 6.905173e-02; 94.93346;50.00000;20.00000;4.83572
242.20000;17.02667; 6.827117e-02; 94.92949;50.00000;20.00000;4.83488
242.40100;17.03333; 6.730587e-02; 94.92038;50.00000;20.00000;4.83405
242.60300;17.04000; 6.637718e-02; 94.91512;50.00000;20.00000;4.83321
242.80701;17.04667; 6.550359e-02; 94.91512;50.00000;20.00000;4.83237
243.00700;17.05333; 6.462948e-02; 94.91512;50.00000;20.00000;4.83154
243.20900;17.06000; 6.390276e-02; 94.91512;50.00000;20.00000;4.83070
243.41000;17.06667; 6.302813e-02; 94.91512;50.00000;20.00000;4.82987
243.61099;17.07333; 6.220856e-02; 94.90730;50.00000;20.00000;4.82904
243.81200;17.08000; 6.140716e-02; 94.89819;50.00000;20.00000;4.82821
244.01700;17.08667; 6.056877e-02; 94.89819;50.00000;20.00000;4.82736
244.21700;17.09333; 5.965597e-02; 94.89819;50.00000;20.00000;4.82653
244.41800;17.10000; 5.870598e-02; 94.89819;50.00000;20.00000;4.82570
244.62000;17.10667; 5.790347e-02; 94.88908;50.00000;20.00000;4.82486
244.82300;17.11333; 5.715614e-02; 94.87856;50.00000;20.00000;4.82402
245.02499;17.12000; 5.631613e-02; 94.87856;50.00000;20.00000;4.82319
245.22400;17.12667; 5.542024e-02; 94.87856;50.00000;20.00000;4.82236
245.42700;17.13333; 5.461665e-02; 94.86945;50.00000;20.00000;4.82153
245.63000;17.14000; 5.373884e-02; 94.85766;50.00000;20.00000;4.82069
245.83099;17.14667; 5.284213e-02; 94.85766;50.00000;20.00000;4.81985
246.03500;17.15333; 5.203772e-02; 94.85766;50.00000;20.00000;4.81901
246.23700;17.16000; 5.126992e-02; 94.85380;50.00000;20.00000;4.81818
246.43500;17.16667; 5.040919e-02; 94.84469;50.00000;20.00000;4.81736
246.63901;17.17333; 4.951142e-02; 94.83943;50.00000;20.00000;4.81651
246.84100;17.18000; 4.853923e-02; 94.83943;50.00000;20.00000;4.81568
247.04100;17.18667; 4.762214e-02; 94.83943;50.00000;20.00000;4.81485
247.24500;17.19333; 4.672341e-02; 94.83546;50.00000;20.00000;4.81401
247.44600;17.20000; 4.591682e-02; 94.82764;50.00000;20.00000;4.81318
247.64900;17.20667; 4.509151e-02; 94.82378;50.00000;20.00000;4.81234
247.85001;17.21333; 4.415471e-02; 94.82378;50.00000;20.00000;4.81151
248.05099;17.22000; 4.327316e-02; 94.82378;50.00000;20.00000;4.81068
248.25600;17.22667; 4.240998e-02; 94.82378;50.00000;20.00000;4.80983
248.45700;17.23333; 4.152782e-02; 94.82378;50.00000;20.00000;4.80900
248.65900;17.24000; 4.068246e-02; 94.82378;50.00000;20.00000;4.80817
248.85899;17.24667; 3.979966e-02; 94.82378;50.00000;20.00000;4.80734
249.06200;17.25333; 3.893519e-02; 94.82378;50.00000;20.00000;4.80650
249.26700;17.26000; 3.810758e-02; 94.82378;50.00000;20.00000;4.80565
249.46899;17.26667; 3.731668e-02; 94.82378;50.00000;20.00000;4.80482
249.67000;17.27333; 3.667387e-02; 94.82378;50.00000;20.00000;4.80399
249.87199;17.28000; 3.590099e-02; 94.81596;50.00000;20.00000;4.80315
250.07100;17.28667; 3.507208e-02; 94.80813;50.00000;20.00000;4.80233
250.27600;17.29333; 3.424307e-02; 94.80813;50.00000;20.00000;4.80149
